subj	name	gender	age	shape	dist	td_dif	resp	resp_key	d_loc	t_loc	gotKey	startTime	respTime	resp	fix_loc	runNum	prac
17	kr	f	26	diamond	green	dif	vert	up	(715, 400)	(964, 400)	True	471008	472747	up	(840, 525)	0	testing
17	kr	f	26	circle	red	dif	vert	up	(1016, 525)	(840, 701)	True	473950	476315	left	(840, 525)	0	testing
17	kr	f	26	circle	green	same	hori	left	(964, 400)	(664, 525)	True	478920	480684	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	same	hori	left	(1016, 525)	(715, 400)	True	481740	483923	left	(840, 525)	0	testing
17	kr	f	26	circle	green	dif	hori	left	(1016, 525)	(964, 400)	True	484937	486403	up	(840, 525)	0	testing
17	kr	f	26	diamond	red	same	hori	left	(1016, 525)	(715, 649)	True	489087	490771	left	(840, 525)	0	testing
17	kr	f	26	circle	none	dif	vert	up	N_dis	(840, 349)	True	491789	493443	up	(840, 525)	0	testing
17	kr	f	26	circle	green	same	hori	left	(1016, 525)	(964, 400)	True	494492	495683	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	dif	hori	left	(1016, 525)	(964, 400)	True	496868	499091	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	dif	vert	up	N_dis	(964, 649)	True	500204	501619	up	(840, 525)	0	testing
17	kr	f	26	diamond	green	same	vert	up	(840, 701)	(715, 649)	True	502751	504155	up	(840, 525)	0	testing
17	kr	f	26	diamond	green	same	hori	left	(1016, 525)	(715, 400)	True	505279	506483	left	(840, 525)	0	testing
17	kr	f	26	circle	green	dif	vert	up	(1016, 525)	(964, 649)	True	507609	509107	left	(840, 525)	0	testing
17	kr	f	26	circle	none	same	vert	up	N_dis	(964, 649)	True	511800	514747	up	(840, 525)	0	testing
17	kr	f	26	diamond	green	same	vert	up	(1016, 525)	(964, 400)	True	515899	518059	up	(840, 525)	0	testing
17	kr	f	26	circle	green	dif	vert	up	(1016, 525)	(715, 649)	True	519308	520947	up	(840, 525)	0	testing
17	kr	f	26	circle	none	same	hori	left	N_dis	(840, 701)	True	521999	523507	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	same	vert	up	(1016, 525)	(964, 400)	True	524520	526459	up	(840, 525)	0	testing
17	kr	f	26	circle	green	same	hori	left	(715, 649)	(664, 525)	True	527503	530034	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	dif	hori	left	N_dis	(840, 701)	True	531146	532667	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	dif	hori	left	N_dis	(840, 349)	True	533694	535107	left	(840, 525)	0	testing
17	kr	f	26	circle	green	same	vert	up	(1016, 525)	(840, 701)	True	536244	538219	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	dif	vert	up	(1016, 525)	(840, 349)	True	540817	541795	up	(840, 525)	0	testing
17	kr	f	26	circle	green	same	hori	left	(1016, 525)	(840, 349)	True	543025	545074	up	(840, 525)	0	testing
17	kr	f	26	circle	none	dif	hori	left	N_dis	(840, 349)	True	547791	549155	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	dif	hori	left	(1016, 525)	(715, 400)	True	550319	551931	left	(840, 525)	0	testing
17	kr	f	26	circle	none	dif	vert	up	N_dis	(840, 349)	True	552973	554395	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	dif	vert	up	N_dis	(964, 649)	True	557115	558899	up	(840, 525)	0	testing
17	kr	f	26	circle	none	same	vert	up	N_dis	(964, 400)	True	560068	562002	up	(840, 525)	0	testing
17	kr	f	26	circle	none	same	vert	up	N_dis	(1016, 525)	True	563020	564146	up	(840, 525)	0	testing
17	kr	f	26	diamond	red	dif	vert	up	(1016, 525)	(964, 649)	True	565401	566603	up	(840, 525)	0	testing
17	kr	f	26	circle	red	same	vert	up	(1016, 525)	(715, 649)	True	567626	568675	up	(840, 525)	0	testing
17	kr	f	26	circle	red	same	vert	up	(715, 400)	(840, 349)	True	569831	571139	up	(840, 525)	0	testing
17	kr	f	26	diamond	none	same	hori	left	N_dis	(964, 649)	True	572164	573251	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	same	hori	left	N_dis	(964, 400)	True	574320	575594	left	(840, 525)	0	testing
17	kr	f	26	circle	red	dif	vert	up	(1016, 525)	(715, 400)	True	576785	578738	up	(840, 525)	0	testing
17	kr	f	26	circle	green	dif	vert	up	(1016, 525)	(664, 525)	True	579825	581818	up	(840, 525)	0	testing
17	kr	f	26	circle	green	same	vert	up	(1016, 525)	(964, 649)	True	582872	584179	up	(840, 525)	0	testing
17	kr	f	26	circle	green	dif	hori	left	(715, 400)	(1016, 525)	True	585365	587115	left	(840, 525)	0	testing
17	kr	f	26	circle	green	same	vert	up	(1016, 525)	(715, 400)	True	588289	589931	up	(840, 525)	0	testing
17	kr	f	26	diamond	none	dif	hori	left	N_dis	(1016, 525)	True	591133	592818	left	(840, 525)	0	testing
17	kr	f	26	circle	red	same	hori	left	(1016, 525)	(664, 525)	True	593967	595546	left	(840, 525)	0	testing
17	kr	f	26	circle	red	dif	vert	up	(1016, 525)	(964, 649)	True	596684	599130	up	(840, 525)	0	testing
17	kr	f	26	diamond	none	dif	hori	left	N_dis	(715, 400)	True	600181	601331	left	(840, 525)	0	testing
17	kr	f	26	circle	red	dif	vert	up	(1016, 525)	(840, 701)	True	602401	603867	up	(840, 525)	0	testing
17	kr	f	26	circle	red	same	vert	up	(1016, 525)	(840, 349)	True	605096	606683	up	(840, 525)	0	testing
17	kr	f	26	diamond	green	dif	hori	left	(1016, 525)	(715, 400)	True	607821	609250	left	(840, 525)	0	testing
17	kr	f	26	circle	none	same	hori	left	N_dis	(664, 525)	True	610366	612714	left	(840, 525)	0	testing
17	kr	f	26	circle	green	dif	hori	left	(964, 649)	(1016, 525)	True	613890	615914	left	(840, 525)	0	testing
17	kr	f	26	circle	green	same	vert	up	(1016, 525)	(715, 649)	True	617032	618971	left	(840, 525)	0	testing
17	kr	f	26	diamond	green	same	hori	left	(1016, 525)	(664, 525)	False	621686	None	None	(840, 525)	0	testing
17	kr	f	26	diamond	none	same	vert	up	N_dis	(664, 525)	True	627252	628386	up	(840, 525)	0	testing
17	kr	f	26	circle	none	dif	vert	up	N_dis	(840, 349)	True	629595	631058	up	(840, 525)	0	testing
17	kr	f	26	diamond	red	dif	hori	left	(1016, 525)	(840, 349)	True	632205	633802	left	(840, 525)	0	testing
17	kr	f	26	circle	red	same	hori	left	(840, 349)	(964, 400)	True	634830	636243	left	(840, 525)	0	testing
17	kr	f	26	circle	red	dif	hori	left	(1016, 525)	(664, 525)	True	637364	638610	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	dif	hori	left	N_dis	(964, 649)	True	639865	641194	left	(840, 525)	0	testing
17	kr	f	26	circle	none	same	hori	left	N_dis	(964, 400)	True	642271	643898	left	(840, 525)	0	testing
17	kr	f	26	diamond	green	same	vert	up	(1016, 525)	(715, 400)	True	644914	646194	up	(840, 525)	0	testing
17	kr	f	26	circle	none	dif	hori	left	N_dis	(664, 525)	True	647245	648674	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	same	vert	up	N_dis	(715, 649)	True	649688	650666	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	same	vert	up	N_dis	(840, 701)	True	653229	654714	up	(840, 525)	0	testing
17	kr	f	26	diamond	none	same	vert	up	N_dis	(1016, 525)	True	655886	657538	up	(840, 525)	0	testing
17	kr	f	26	circle	none	same	hori	left	N_dis	(1016, 525)	True	658684	659930	left	(840, 525)	0	testing
17	kr	f	26	circle	green	dif	hori	left	(1016, 525)	(840, 349)	True	661175	662490	up	(840, 525)	0	testing
17	kr	f	26	circle	green	dif	vert	up	(664, 525)	(1016, 525)	True	665038	667466	up	(840, 525)	0	testing
17	kr	f	26	diamond	green	dif	hori	left	(964, 400)	(964, 649)	True	668509	669793	left	(840, 525)	0	testing
17	kr	f	26	circle	none	same	hori	left	N_dis	(715, 649)	True	670807	672106	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	same	hori	left	(840, 701)	(664, 525)	True	673337	674834	left	(840, 525)	0	testing
17	kr	f	26	circle	green	same	hori	left	(1016, 525)	(664, 525)	True	676055	677370	left	(840, 525)	0	testing
17	kr	f	26	circle	green	same	vert	up	(664, 525)	(715, 400)	True	678445	679698	up	(840, 525)	0	testing
17	kr	f	26	circle	none	dif	hori	left	N_dis	(964, 400)	True	680778	681914	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	dif	vert	up	N_dis	(840, 701)	True	683085	683970	up	(840, 525)	0	testing
17	kr	f	26	diamond	green	same	hori	left	(964, 649)	(840, 701)	True	685159	687097	left	(840, 525)	0	testing
17	kr	f	26	circle	red	same	vert	up	(1016, 525)	(964, 649)	True	688176	690954	up	(840, 525)	0	testing
17	kr	f	26	diamond	green	dif	vert	up	(1016, 525)	(715, 649)	True	692058	693250	up	(840, 525)	0	testing
17	kr	f	26	diamond	green	dif	vert	up	(1016, 525)	(964, 400)	True	694390	695610	up	(840, 525)	0	testing
17	kr	f	26	circle	red	same	hori	left	(840, 349)	(715, 649)	True	696623	698090	left	(840, 525)	0	testing
