subj	name	gender	age	shape	dist	td_dif	resp	resp_key	d_loc	t_loc	gotKey	startTime	respTime	resp	fix_loc	runNum	prac
6	kr	f	23	diamond	none	dif	vert	up	N_dis	(964, 400)	True	217971	218813	up	(840, 525)		practice
6	kr	f	23	circle	green	dif	vert	up	(715, 649)	(964, 649)	True	220035	221725	up	(840, 525)		practice
6	kr	f	23	diamond	red	dif	hori	left	(715, 649)	(664, 525)	True	222778	224678	left	(840, 525)		practice
6	kr	f	23	diamond	none	same	hori	left	N_dis	(1016, 525)	True	225846	227598	left	(840, 525)		practice
6	kr	f	23	diamond	green	same	vert	up	(715, 649)	(840, 701)	True	228775	230045	up	(840, 525)		practice
6	kr	f	23	circle	red	same	vert	up	(715, 649)	(715, 400)	True	231207	232685	up	(840, 525)		practice
6	kr	f	23	diamond	red	same	vert	up	(715, 649)	(964, 649)	True	233871	235037	up	(840, 525)		practice
6	kr	f	23	circle	green	dif	vert	up	(715, 649)	(1016, 525)	True	236048	237333	up	(840, 525)		practice
6	kr	f	23	circle	red	same	vert	up	(715, 649)	(840, 701)	True	238430	239293	up	(840, 525)		practice
6	kr	f	23	circle	green	dif	vert	up	(715, 649)	(715, 400)	True	240471	241254	up	(840, 525)		practice
6	kr	f	23	diamond	none	dif	hori	left	N_dis	(840, 701)	True	242476	243470	left	(840, 525)		practice
6	kr	f	23	diamond	green	dif	hori	left	(715, 649)	(840, 701)	True	244511	245365	left	(840, 525)		practice
6	kr	f	23	circle	red	dif	vert	up	(715, 649)	(840, 701)	True	246545	247269	up	(840, 525)		practice
6	kr	f	23	circle	green	dif	vert	up	(715, 649)	(715, 400)	True	248362	249205	up	(840, 525)		practice
6	kr	f	23	circle	red	same	vert	up	(715, 649)	(715, 400)	True	250294	251069	up	(840, 525)		practice
6	kr	f	23	diamond	green	dif	hori	left	(715, 649)	(1016, 525)	True	252183	253165	left	(840, 525)		practice
6	kr	f	23	diamond	none	same	vert	up	N_dis	(1016, 525)	True	254198	255093	up	(840, 525)		practice
6	kr	f	23	diamond	red	same	vert	up	(715, 649)	(840, 349)	True	256309	256981	up	(840, 525)		practice
6	kr	f	23	diamond	green	same	hori	left	(715, 649)	(840, 701)	True	258060	258774	left	(840, 525)		practice
6	kr	f	23	circle	none	dif	vert	up	N_dis	(964, 649)	True	259868	260741	up	(840, 525)		practice
6	kr	f	23	circle	green	same	vert	up	(715, 649)	(964, 649)	True	261845	262485	up	(840, 525)		practice
6	kr	f	23	circle	red	dif	hori	left	(715, 649)	(1016, 525)	True	263734	264389	left	(840, 525)		practice
6	kr	f	23	circle	green	dif	hori	left	(715, 649)	(1016, 525)	True	265437	266165	left	(840, 525)		practice
6	kr	f	23	circle	green	same	hori	left	(715, 649)	(664, 525)	True	267357	268277	left	(840, 525)		practice
6	kr	f	23	diamond	red	dif	vert	up	(715, 649)	(715, 400)	True	269402	270589	up	(840, 525)		practice
6	kr	f	23	circle	red	same	hori	left	(715, 649)	(964, 400)	True	271721	272589	left	(840, 525)		practice
6	kr	f	23	circle	green	dif	vert	up	(715, 649)	(964, 400)	True	273629	274581	up	(840, 525)		practice
6	kr	f	23	diamond	green	dif	vert	up	(715, 649)	(840, 701)	True	275793	276933	up	(840, 525)		practice
6	kr	f	23	circle	red	same	hori	left	(715, 649)	(964, 400)	True	278129	279245	left	(840, 525)		practice
6	kr	f	23	diamond	none	same	hori	left	N_dis	(840, 349)	True	280482	281325	left	(840, 525)		practice
6	kr	f	23	circle	none	dif	vert	up	N_dis	(715, 400)	True	282555	283405	up	(840, 525)		practice
6	kr	f	23	circle	red	dif	vert	up	(715, 649)	(964, 400)	True	284491	285413	up	(840, 525)		practice
6	kr	f	23	circle	green	dif	hori	left	(715, 649)	(964, 649)	True	286588	287533	left	(840, 525)		practice
6	kr	f	23	circle	green	same	hori	left	(715, 649)	(664, 525)	True	288668	289493	left	(840, 525)		practice
6	kr	f	23	circle	red	dif	vert	up	(715, 649)	(964, 649)	True	290751	291620	up	(840, 525)		practice
6	kr	f	23	diamond	none	same	hori	left	N_dis	(840, 349)	True	292735	293781	up	(840, 525)		practice
6	kr	f	23	circle	red	dif	vert	up	(715, 649)	(664, 525)	True	296393	297901	up	(840, 525)		practice
6	kr	f	23	circle	none	same	hori	left	N_dis	(964, 649)	True	299112	299909	left	(840, 525)		practice
6	kr	f	23	diamond	green	same	hori	left	(715, 649)	(664, 525)	True	301145	302637	left	(840, 525)		practice
6	kr	f	23	diamond	none	dif	hori	left	N_dis	(664, 525)	True	303852	304733	left	(840, 525)		practice
6	kr	f	23	diamond	green	same	vert	up	(715, 649)	(1016, 525)	True	311945	312781	up	(840, 525)	0	testing
6	kr	f	23	diamond	red	dif	vert	up	(715, 649)	(1016, 525)	True	313970	314541	up	(840, 525)	0	testing
6	kr	f	23	circle	green	same	hori	left	(964, 649)	(715, 649)	True	315697	316541	left	(840, 525)	0	testing
6	kr	f	23	diamond	none	same	hori	left	N_dis	(664, 525)	True	317656	318493	left	(840, 525)	0	testing
6	kr	f	23	circle	red	dif	vert	up	(715, 649)	(964, 649)	True	319677	320493	up	(840, 525)	0	testing
6	kr	f	23	circle	none	dif	vert	up	N_dis	(964, 649)	True	321609	322260	up	(840, 525)	0	testing
6	kr	f	23	circle	red	same	hori	left	(715, 649)	(840, 349)	True	323344	324060	left	(840, 525)	0	testing
6	kr	f	23	circle	green	same	vert	up	(715, 649)	(840, 701)	True	325191	325956	up	(840, 525)	0	testing
6	kr	f	23	circle	green	same	hori	left	(715, 400)	(715, 649)	True	327055	328284	left	(840, 525)	0	testing
6	kr	f	23	circle	red	dif	vert	up	(840, 349)	(1016, 525)	True	329413	330189	up	(840, 525)	0	testing
6	kr	f	23	circle	green	dif	hori	left	(715, 649)	(964, 649)	True	331413	332237	left	(840, 525)	0	testing
6	kr	f	23	diamond	red	dif	hori	left	(1016, 525)	(715, 400)	True	333317	335085	left	(840, 525)	0	testing
6	kr	f	23	circle	red	dif	vert	up	(715, 649)	(664, 525)	True	336282	337149	up	(840, 525)	0	testing
6	kr	f	23	circle	green	dif	vert	up	(715, 649)	(964, 649)	True	338166	338940	up	(840, 525)	0	testing
6	kr	f	23	diamond	red	same	hori	left	(715, 649)	(840, 701)	True	339953	340740	left	(840, 525)	0	testing
6	kr	f	23	circle	green	same	hori	left	(715, 649)	(664, 525)	True	341942	342932	left	(840, 525)	0	testing
