subj	name	gender	age	shape	dist	td_dif	resp	resp_key	d_loc	t_loc	gotKey	startTime	respTime	resp	fix_loc	runNum	prac
5	pr	m	24	diamond	green	dif	hori	left	(664, 525)	(840, 701)	False	533541	None	None	(840, 525)		practice
5	pr	m	24	circle	red	dif	hori	left	(664, 525)	(840, 349)	False	539140	None	None	(840, 525)		practice
5	pr	m	24	circle	none	same	hori	left	N_dis	(840, 349)	False	544874	None	None	(840, 525)		practice
5	pr	m	24	circle	none	same	vert	up	N_dis	(964, 649)	False	550425	None	None	(840, 525)		practice
5	pr	m	24	circle	red	dif	vert	up	(664, 525)	(964, 400)	True	556131	558594	up	(840, 525)		practice
5	pr	m	24	diamond	red	same	vert	up	(664, 525)	(715, 400)	True	559700	562442	left	(840, 525)		practice
5	pr	m	24	diamond	red	dif	vert	up	(664, 525)	(1016, 525)	True	565125	567267	left	(840, 525)		practice
5	pr	m	24	diamond	none	dif	vert	up	N_dis	(715, 649)	False	569969	None	None	(840, 525)		practice
5	pr	m	24	diamond	none	same	hori	left	N_dis	(964, 400)	True	575722	577498	up	(840, 525)		practice
5	pr	m	24	diamond	none	dif	vert	up	N_dis	(664, 525)	True	580232	581458	up	(840, 525)		practice
5	pr	m	24	diamond	none	dif	hori	left	N_dis	(840, 701)	True	582500	583354	left	(840, 525)		practice
5	pr	m	24	diamond	red	dif	vert	up	(664, 525)	(840, 349)	True	584584	585499	left	(840, 525)		practice
5	pr	m	24	circle	none	dif	vert	up	N_dis	(840, 701)	True	588169	589258	up	(840, 525)		practice
5	pr	m	24	diamond	red	same	vert	up	(664, 525)	(964, 649)	True	590488	592034	up	(840, 525)		practice
5	pr	m	24	diamond	none	dif	hori	left	N_dis	(964, 649)	True	593094	593994	left	(840, 525)		practice
5	pr	m	24	diamond	none	dif	hori	left	N_dis	(964, 649)	True	595206	595946	left	(840, 525)		practice
5	pr	m	24	diamond	red	same	hori	left	(664, 525)	(1016, 525)	True	597081	598562	left	(840, 525)		practice
5	pr	m	24	diamond	none	same	vert	up	N_dis	(715, 649)	True	599706	601427	up	(840, 525)		practice
5	pr	m	24	circle	none	same	vert	up	N_dis	(964, 400)	True	602473	603434	up	(840, 525)		practice
