subj	name	gender	age	shape	dist	td_dif	resp	resp_key	d_loc	t_loc	gotKey	startTime	respTime	resp	fix_loc	runNum	prac
20	rf	m	19	circle	red	same	vert	up	(715, 400)	(964, 649)	True	93032	94539	up	(840, 525)		practice
20	rf	m	19	diamond	none	same	hori	left	N_dis	(840, 701)	True	95672	97331	left	(840, 525)		practice
20	rf	m	19	circle	green	dif	vert	up	(715, 400)	(715, 649)	True	98441	99651	up	(840, 525)		practice
20	rf	m	19	diamond	none	dif	hori	left	N_dis	(964, 649)	True	100709	101467	left	(840, 525)		practice
20	rf	m	19	circle	none	same	vert	up	N_dis	(664, 525)	True	102623	103243	up	(840, 525)		practice
20	rf	m	19	circle	none	dif	hori	left	N_dis	(840, 349)	True	104387	104915	left	(840, 525)		practice
20	rf	m	19	circle	red	same	hori	left	(715, 400)	(964, 649)	True	106047	107227	left	(840, 525)		practice
20	rf	m	19	circle	none	same	hori	left	N_dis	(1016, 525)	True	108484	109059	left	(840, 525)		practice
20	rf	m	19	diamond	none	dif	hori	left	N_dis	(715, 649)	True	110228	111434	left	(840, 525)		practice
20	rf	m	19	circle	red	same	hori	left	(715, 400)	(840, 701)	True	112451	113091	left	(840, 525)		practice
20	rf	m	19	diamond	none	dif	vert	up	N_dis	(664, 525)	True	114315	114995	up	(840, 525)		practice
20	rf	m	19	diamond	green	dif	hori	left	(715, 400)	(840, 701)	True	116232	116835	left	(840, 525)		practice
20	rf	m	19	circle	red	same	vert	up	(715, 400)	(964, 400)	True	118050	118675	up	(840, 525)		practice
20	rf	m	19	diamond	red	same	vert	up	(715, 400)	(840, 701)	True	119920	120443	up	(840, 525)		practice
20	rf	m	19	circle	red	same	vert	up	(715, 400)	(964, 649)	True	121613	122051	up	(840, 525)		practice
20	rf	m	19	diamond	none	same	hori	left	N_dis	(715, 400)	True	123179	123795	left	(840, 525)		practice
20	rf	m	19	diamond	green	same	hori	left	(715, 400)	(715, 649)	True	125052	125778	left	(840, 525)		practice
20	rf	m	19	diamond	green	same	hori	left	(715, 400)	(840, 349)	True	126816	127402	left	(840, 525)		practice
